hotelType,bedType,bed,roomType,view,Master_room_type,room_name,room_master
club ,double ,Other,Club,Other,Club,Club Lux Double,
club ,Other,Other,Club,Other,Club,Club Luxx,
club ,Other,Other,Club,Other,Club,Club Marina Bay,
club ,Other,Other,Club,Other,Club,Club Park View,
club ,Other,Other,Club,Other,Club,Club Plus Room,
club ,Other,Other,Club,Other,Club,Club Prestige,
club ,Other,Other,Club,River,Club,Club River View,
club ,Other,Other,Club,Other,Club,Club Room,
club ,Other,Other,Club,Other,Club,Club Room (Le Meridien),
club ,Other,king ,Club,Other,Club,Club Room King,
club ,Other,Other,Club,Lake ,Club,Club Room With Lake View,
club ,double ,Other,Club,Other,Club,"Club Room, 1 Double Bed",
club ,Other,Other,Club,Other,Club,Club Towers View + Breakfast,
club club ,Other,Other,Club,Other,Club,Club Tribeca With Club Lounge Benefits,
club ,twin ,Other,Club,Other,Club,Club Twin,
club club ,twin ,Other,Club,Tower,Club,Club Twin Towers View Room (Formerly Club Towers View),
club ,Other,Other,Club,Other,Club,Prestige Club,
club ,Other,king ,Club,Other,Club,Prestige King Suite Club Millesime Access,
club ,Other,Other,Club,Other,Club,Capri Club,
club ,Other,Other,Club,Other,Club,Capri Club Room,
club ,Other,Other,Club,Other,Club,Carlton Club,
club ,Other,Other,Club,Other,Club,Club  Room,
club ,Other,Other,Club,Other,Club,Club + Breakfast,
club ,Other,Other,Club,Other,Club,Club Bay View,
club ,Other,Other,Club,River,Club,Club C River View,
club ,Other,Other,Club,city ,Club,Club City View,
club ,Other,Other,Club,city ,Club,Club City View With Breakfast,
club ,double ,Other,Club,Other,Club,Club Double,
club ,Other,Other,Club,Other,Club,Courtyard Club,
club ,Other,Other,Club,Other,Club,Courtyard Club Business Lounge Access,
club ,Other,Other,Club,city ,Club,Crystal Club City View,
club ,Other,Other,Club,River,Club,Crystal Club River View,
club ,double ,Other,Club,Other,Club,Double Club Bayview,
club ,double ,Other,Club,city ,Club,Double Club City View,
club ,double ,Other,Club,Other,Club,Double Club Garden View Room,
club ,double ,Other,Club,Other,Club,Double Club Park View,
club ,double ,Other,Club,Other,Club,Double Club Room,
club ,double ,Other,Club,Other,Club,Double Club World,
club ,double ,Other,Club,Other,Club,Double Crystal Club,
club ,double ,Other,Club,Other,Club,Double Crystal Club Room,
club ,double twin ,Other,Club,city ,Club,Double Or Twin Club City Room,
club ,double twin ,Other,Club,Other,Club,Double Or Twin Club Gsanook Chill With Benefits,
club ,double twin ,Other,Club,Other,Club,Double Or Twin Club Kallang,
club ,double twin ,Other,Club,Other,Club,Double Or Twin Club Marina,
club ,double twin ,Other,Club,Other,Club,Double Or Twin Club Marina Bay Room,
club ,double twin ,king ,Club,Other,Club,Double Or Twin Club Prestige King,
club ,double twin ,Other,Club,Other,Club,Double Or Twin Club Room,
club ,double twin ,Other,Club,Other,Club,Double Or Twin Club Room-Pacific,
club ,double twin ,Other,Club,Other,Club,Double Or Twin Club Tribeca,
club ,double twin ,Other,Club,Other,Club,Double Or Twin Club World,
club ,double twin ,Other,Club,Other,Club,Double Or Twin Crystal Club,
club ,double twin ,Other,Club,Other,Club,Double Or Twin Dusit Club,
club ,double twin ,Other,Club,Other,Club,Double Or Twin Meritus Club Room,
club ,double twin ,Other,Club,Other,Club,Double Or Twin Okura Club,
club ,double twin ,Other,Club,Other,Club,Double Or Twin Pacific Club Room,
club ,double twin ,Other,Club,Other,Club,Double Or Twin Serenity Club,
club ,double twin ,Other,Club,Other,Club,Double Or Twin Straits Club Courtyard,
club ,double twin ,Other,Club,Other,Club,Double Or Twin Straits Club Heritage,
club ,double twin ,Other,Club,Other,Club,Double Or Twin Straits Club Quay,
club ,double ,Other,Club,Other,Club,Double Orchid Club,
club ,double ,Other,Club,Other,Club,Double Peranakan Club,
club ,double ,Other,Club,city ,Club,Double Room - Club Room - City View,
club ,double ,Other,Club,Other,Club,Double Room - Club Room - Garden,
club ,double ,Other,Club,Other,Club,Double Room - Club Room - Plus,
club ,double ,Other,Club,Other,Club,Double Room - Club Room - Royal,
club ,double ,king ,Club,Other,Club,Double Room King Bed - Club Room,
club ,double ,Other,Club,Other,Club,Double Royal Club,
club ,double ,Other,Club,Other,Club,Double Sheraton Club,
club ,double ,Other,Club,Other,Club,Double Straits Club Courtyard,
club ,double ,Other,Club,Other,Club,Double Straits Club Heritage,
club ,double ,Other,Club,Other,Club,Double Straits Club Postmaster,
club ,double ,Other,Club,Other,Club,Double Straits Club Quay,
club ,double twin ,Other,Club,Other,Club,Double/Twin Banyan Tree-Club,
club ,double twin ,Other,Club,Other,Club,Double/Twin Club Tribeca,
club ,Other,Other,Club,Other,Club,Dusit Club Room,
club ,twin ,Other,Club,Other,Club,Dusit Club Room Twin Bed,
club ,Other,Other,Club,Other,Club,G Club,
club ,Other,king ,Club,Other,Club,G Club King Room,
club ,Other,Other,Club,Other,Club,Grand Club,
club ,Other,Other,Club,Other,Club,Grand Club Room,
club ,Other,Other,Club,Other,Club,Grand Room (Club),
club ,Other,Other,Club,Other,Club,Intercontinental Club Room,
club ,Other,Other,Club,Other,Club,Meritus Club,
club ,Other,Other,Club,Other,Club,Meritus Club Marina Bay View,
club ,Other,Other,Club,Other,Club,Meritus Club Premier Room,
club ,Other,Other,Club,Other,Club,Meritus Club Room,
club ,Other,Other,Club,Other,Club,New Wing Club Room,
club ,Other,Other,Club,Other,Club,Okura Club,
club ,Other,Other,Club,Other,Club,Orchid Club,
club ,Other,Other,Club,Other,Club,Pacific Club,
club ,Other,king ,Club,Other,Club,Pacific Club King,
club ,Other,Other,Club,Other,Club,Pacific Club Room,
club ,Other,Other,Club,Other,Club,Panorama Club Room,
club ,Other,Other,Club,Other,Club,Sheraton Club  Room ,
club ,Other,Other,Club,Other,Club,Sheraton Club Room,
club ,double ,Other,Club,Other,Club,So Club Park View Double Room,
club ,Other,Other,Club,Other,Club,Straits Club Courtyard,
club ,Other,Other,Club,Other,Club,Straits Club Quay,
club ,double twin ,Other,Club,Other,Club,Straits Heritage Club Double Or Twin Room,
club ,twin ,Other,Club,Other,Club,Twin Club,
club ,twin ,Other,Club,Other,Club,Twin Club Room,
club ,twin ,Other,Club,Other,Club,Twin Crystal Club,
club ,twin ,Other,Club,Other,Club,Twin Room - Club Room,
club ,twin ,Other,Club,Other,Club,Twin Room - Club Room - Plus,
club ,twin ,Other,Club,Other,Club,Twin Room - Club Room - Royal,
club ,twin double ,Other,Club,city ,Club,Twin/Double Room - Club Room - City View,
club ,twin double ,Other,Club,Other,Club,Twin/Double Room - Club Room - Garden View,
club ,twin double ,Other,Club,Other,Club,Twin/Double Room - Club Room - Grand,
club ,twin double ,Other,Club,Other,Club,Twin/Double Room - Club Room - Luxury,
club ,Other,Other,Club,Other,Club,Westin Club,
club ,Other,Other,Club,Other,Club,Westin Club Room,
club ,Other,Other,Club,Other,Club,World Club,
club ,Other,Other,Club,Other,Club,Athenee Club,
club ,double ,Other,Club,Park,Club,Double Room - Park View - Club Room,
club ,Other,Other,Club,Other,Club,1 King Club Nonsmoking,
club ,double ,Other,Club,Other,Club,Double  Pacific Club Room,
club ,Other,Other,Club,Other,Club,Le Meridien Club,
club ,Other,Other,Club,Other,Club,Peranakan Club,
club ,Other,Other,Club,Other,Club,Serenity  Club,
club ,Other,Other,Club,Other,Club,Tower Club 2 Bedroom Luxury Suites (Lounge Access),
club ,Other,Other,Club,Other,Club,Tower Club 2 Bedroom Signature Suites (Lounge Access),
club ,Other,Other,Club,city ,Club,"Tower Club, Lounge Access, City View",
club ,Other,Other,Club,Other,Club,"Tower Club, Lounge Access, River View",
horizon club ,Other,Other,Club,Other,Club,Tower Wing Horizon Club Dlx,
club ,Other,Other,Club,Other,Club,Traders Club Room,
club ,Other,Other,Club,city ,Club,Traders Club Room Formerly Traders City View,
club ,triple ,Other,Club,Other,Club,Triple Room - Club Room,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,Club Deluxe,
club club ,Other,Other,Club deluxe ,Other,Club deluxe ,Club Deluxe (Club Access),
club ,Other,king ,Club deluxe ,Other,Club deluxe ,Club Deluxe King,
club ,Other,king ,Club deluxe ,Other,Club deluxe ,Club Deluxe King Bed,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,Club Deluxe Room,
club club ,twin ,Other,Club deluxe ,Other,Club deluxe ,Club Deluxe Room With Twin Bed - Club Lounge Access For Adults Only,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,Club Deluxe Suite,
club ,twin ,Other,Club deluxe ,Other,Club deluxe ,Club Deluxe Twin,
club ,twin ,Other,Club deluxe ,Other,Club deluxe ,Club Deluxe Twin Room,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,Club Executive Deluxe,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,Club Floor 2-Bedroom Deluxe Suite,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,Club Sanook Deluxe With Benefits,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,Crystal Club Deluxe With Extra Benefits,
club ,double ,Other,Club deluxe ,Other,Club deluxe ,Double Club Deluxe,
club ,double twin ,Other,Club deluxe ,Other,Club deluxe ,Double Or Twin Club Deluxe,
club ,double twin ,Other,Club deluxe ,Other,Club deluxe ,Double Or Twin Club Deluxe River View,
club ,double twin ,Other,Club deluxe ,Other,Club deluxe ,Double Or Twin World Club Room Deluxe,
club ,double ,Other,Club deluxe ,Other,Club deluxe ,Double Orchid Club Deluxe,
club ,double ,Other,Club deluxe ,Other,Club deluxe ,Double Room - Deluxe - Club Room,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,Orchid Club Deluxe,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,Orchid Club Deluxe Room,
club ,twin ,Other,Club deluxe ,Other,Club deluxe ,Twin Club Deluxe,
club ,twin ,Other,Club deluxe ,Other,Club deluxe ,Twin Orchid Club Deluxe,
club ,twin double ,Other,Club deluxe ,Other,Club deluxe ,Twin/Double Room - Deluxe - Club Room,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,World Club Deluxe,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,(Club Floor) 1 Bedroom Deluxe,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,(Club Floor) 2 Bedroom Deluxe,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,(West Wing) Club Deluxe,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,Deluxe Club,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,Deluxe Club Business Lounge Access,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,Deluxe Club Room,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,Deluxe Club Room With Breakfast,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,Deluxe Club With Breakfast,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,"Deluxe Club, Business Lounge Access",
club ,double twin ,Other,Club deluxe ,Other,Club deluxe ,Double/Twin Deluxe-Club Room,
club ,double twin ,Other,Club deluxe ,Other,Club deluxe ,Double/Twin World-Club Room-Deluxe,
club ,triple ,Other,Club deluxe ,Other,Club deluxe ,Triple Room - Deluxe - Club Room,
club ,twin ,Other,Club deluxe ,Other,Club deluxe ,Twin Room - Deluxe - Club Room,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,Royal Club Room,
club club ,Other,Other,Club deluxe ,Other,Club deluxe ,Royal Club Room With Club Lounge Access,
club ,Other,Other,Club deluxe ,Other,Club deluxe ,Royale Club,
club ,double ,Other,Club executive ,Other,Club executive ,Double Club Executive,
club ,double twin ,Other,Club executive ,Other,Club executive ,"Club Double Or Twin Room, 1 Bedroom, Business Lounge Access, Executive Level",
club ,Other,Other,Club executive ,Other,Club executive ,Club Grand Executive,
club ,double ,Other,Club executive ,Other,Club executive ,Double Courtyard Executive Club,
club ,double twin ,Other,Club executive ,Other,Club executive ,Double Or Twin Club Executive,
club ,double twin ,Other,Club executive ,Other,Club executive ,Double Or Twin Executive-Club Room,
club ,double ,Other,Club executive ,Other,Club executive ,Double Room - Executive - Club Room,
club ,twin double ,Other,Club executive ,Other,Club executive ,Twin/Double Room - Club Room - Executive,
club ,twin double ,Other,Club executive ,city ,Club executive ,Twin/Double Room - Club Room - Executive - City View,
club ,Other,Other,Club executive ,Other,Club executive ,Executive Club,
club ,Other,Other,Club executive ,Other,Club executive ,Executive Club Room,
club ,Other,Other,Club executive ,Other,Club executive ,Executive Club Room King Bed,
club ,Other,Other,Club executive ,Other,Club executive ,Executive Club Room With Breakfast,
club ,Other,Other,Club executive ,Other,Club executive ,Executive Club.,
club ,Other,Other,Club executive ,Other,Club executive ,Executive Room With Club Benefits,
club ,Other,Other,Club executive ,Other,Club executive ,Executive With Club Benefits,
club ,double ,Other,Club premier ,Other,Club premier ,Double Club Premier,
club ,Other,Other,Club premier ,Other,Club premier ,Club Premier,
club ,Other,Other,Club premier ,Other,Club premier ,Club Premier  Suite,
club ,Other,Other,Club premier ,Other,Club premier ,Club Premier Room,
club ,Other,Other,Club premier ,Other,Club premier ,Club Premier Suite,
club ,Other,Other,Club premier ,Other,Club premier ,Crystal Club Premier With Extra Benefits,
club ,double twin ,Other,Club premier ,Other,Club premier ,Double Or Twin Club Premier,
club ,double twin ,Other,Club premier ,Other,Club premier ,Double Or Twin Club-Premier,
club ,double twin ,Other,Club premier ,Other,Club premier ,Double Or Twin Meritus Club Premier,
club ,double twin ,Other,Club premier ,Other,Club premier ,Double Or Twin Premier Club,
club ,double ,Other,Club premier ,Other,Club premier ,Double Orchid Club Premier,
club ,double ,Other,Club premier ,Other,Club premier ,Double Room - Premier - Club Room,
club ,Other,Other,Club premier ,Other,Club premier ,Orchid Club Premier,
club ,twin ,Other,Club premier ,Other,Club premier ,Twin Club Premier,
club ,twin ,Other,Club premier ,Other,Club premier ,Twin Room - Premier - Club Room,
club ,twin double ,Other,Club premier ,Other,Club premier ,Twin/Double Room - Club Room - Premier,
club ,triple ,Other,Club premier ,Other,Club premier ,Triple Room - Premier - Club Room,
club ,Other,Other,Club premier ,Other,Club premier ,(Club Floor) 1 Bedroom Premier,
club ,Other,Other,Club premier ,Other,Club premier ,(Club Floor) 2 Bedroom Premier,
club ,Other,Other,Club premier ,Other,Club premier ,Premier Club,
club ,Other,Other,Club premier ,Other,Club premier ,Premier Club Room,
family ,Other,Other,Club premier ,Other,Club premier ,Premier Dualistic Family Room,
club ,double ,Other,Club premium ,Other,Club premium ,Double Club Room-Premium-World,
club ,twin double ,Other,Club premium ,Other,Club premium ,Twin/Double Room - Club Room - Premium - Corner,
club ,Other,Other,Club premium ,Other,Club premium ,Premium Club Corner Room,
club ,Other,Other,Club premium ,Other,Club premium ,Premium Club Deluxe Suite Room,
club studio ,Other,Other,Club studio,Other,Club studio,Club Floor 1-Bedroom Studio,
club studio ,Other,Other,Club studio,Other,Club studio,(Club Floor) 1 Bedroom Studio,
club studio ,Other,Other,Club studio,Other,Club studio,Club Studio Suite,
club studio ,double twin ,Other,Club studio,Other,Club studio,Double Or Twin Pacific Club Studio,
club family club ,Other,Other,Club suite ,Other,Club suite ,Club Family Suite - Free Club Access,
club ,Other,Other,Club suite ,Other,Club suite ,Club Floor 3-Bedroom Suite,
club ,Other,Other,Club suite ,Other,Club suite ,Club Junior Suite,
club club ,twin ,Other,Club suite ,Other,Club suite ,Club Junior Suite With Twin Bed - Club Lounge Access For Adults Only,
club ,Other,Other,Club suite ,Other,Club suite ,Club Suite,
club ,Other,Other,Club suite ,Other,Club suite ,Club Suite With Breakfast,
club club ,Other,Other,Club suite ,Other,Club suite ,Club Suite With Club Access,
club ,double ,Other,Club suite ,Other,Club suite ,Double Club Suite,
club ,Other,Other,Club suite ,Other,Club suite ,Pacific Club Suite,
club ,Other,Other,Club suite ,Other,Club suite ,So Lofty Suite With Club Benefits,
club ,Other,Other,Club suite ,Other,Club suite ,Suite - Club,
club ,Other,Other,Club suite ,Other,Club suite ,Suite 1 Bedroom - Club,
club ,Other,Other,Club suite ,Other,Club suite ,Suite 2 Bedrooms - Club,
club ,Other,Other,Club suite ,Other,Club suite ,Suite 2 Bedrooms-Tower Club Signature Room,
club ,Other,Other,Club suite ,Other,Club suite ,Suite Club,
club ,Other,Other,Club suite ,city ,Club suite ,Suite Club City View,
club ,Other,Other,Club suite ,Other,Club suite ,Suite Pacific Club,
club ,Other,Other,Club suite ,Other,Club suite ,Suite Tower Club Riverview,
club ,Other,Other,Club suite ,city ,Club suite ,Suite Tower Club Room City View,
club ,Other,Other,Club suite ,Other,Club suite ,Suite Tower Club Room River View,
club ,Other,Other,Club suite ,Other,Club suite ,Suite Two Bedrooms Tower Club Signature Room,
club ,Other,Other,Club suite ,Other,Club suite ,Suite Club Premier,
club ,Other,Other,Club suite ,Other,Club suite ,Suite Club River View,
club studio ,Other,Other,Club suite ,Other,Club suite ,Suite Club Studio Suite,
club ,Other,Other,Club superior ,Other,Club superior ,Superior Club,
club ,Other,Other,Club superior ,Other,Club superior ,Club Superior,
condo ,Other,Other,Condo,Other,Condo,2 Bedroom Condo,
